player,Zona,Equipo,Fuera,Bloqueado,Parado,Gol,Palo,TirosTotales,%Fuera,%Bloqueado,%Parado,%Gol,%Palo
Mikel Oyarzabal,9,Real Sociedad,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Mikel Oyarzabal,12,Real Sociedad,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mikel Oyarzabal,13,Real Sociedad,5,1,3,4,0,13,38.46,7.69,23.08,30.77,0.0
Mikel Oyarzabal,14,Real Sociedad,2,2,2,0,0,6,33.33,33.33,33.33,0.0,0.0
Mikel Oyarzabal,18,Real Sociedad,2,1,0,2,0,5,40.0,20.0,0.0,40.0,0.0
Mikel Oyarzabal,19,Real Sociedad,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Mikel Vesga,7,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mikel Vesga,8,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mikel Vesga,9,Athletic Club,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Mikel Vesga,13,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mikel Vesga,14,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mikel Vesga,17,Athletic Club,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Moi Gómez,5,Villarreal,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Moi Gómez,7,Villarreal,1,1,2,0,0,4,25.0,25.0,50.0,0.0,0.0
Moi Gómez,8,Villarreal,2,2,1,2,0,7,28.57,28.57,14.29,28.57,0.0
Moi Gómez,9,Villarreal,2,3,0,0,0,5,40.0,60.0,0.0,0.0,0.0
Moi Gómez,13,Villarreal,1,1,0,1,0,3,33.33,33.33,0.0,33.33,0.0
Moi Gómez,14,Villarreal,1,3,1,1,0,6,16.67,50.0,16.67,16.67,0.0
Moi Gómez,18,Villarreal,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Moi Gómez,19,Villarreal,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Montoro,2,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Montoro,3,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Montoro,4,Granada,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Montoro,7,Granada,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Montoro,8,Granada,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Montoro,12,Granada,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Montoro,13,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Montoro,14,Granada,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Montoro,18,Granada,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Morales,7,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Morales,8,Levante,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Morales,9,Levante,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Morales,10,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Morales,12,Levante,0,2,1,0,0,3,0.0,66.67,33.33,0.0,0.0
Morales,13,Levante,2,1,3,0,0,6,33.33,16.67,50.0,0.0,0.0
Morales,14,Levante,3,3,2,2,1,11,27.27,27.27,18.18,18.18,9.09
Morales,16,Levante,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Morales,17,Levante,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Morales,18,Levante,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Morales,19,Levante,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Mubarak Wakaso,8,Alaves,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mubarak Wakaso,9,Alaves,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mubarak Wakaso,13,Alaves,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Mubarak Wakaso,14,Alaves,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Munas Dabbur,14,Sevilla,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Munas Dabbur,19,Sevilla,0,0,0,0,1,1,0.0,0.0,0.0,0.0,100.0
Muniain,8,Athletic Club,2,0,2,0,0,4,50.0,0.0,50.0,0.0,0.0
Muniain,13,Athletic Club,2,1,1,2,0,6,33.33,16.67,16.67,33.33,0.0
Muniain,14,Athletic Club,1,0,2,0,0,3,33.33,0.0,66.67,0.0,0.0
Muniain,17,Athletic Club,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Muniain,18,Athletic Club,1,0,1,2,0,4,25.0,0.0,25.0,50.0,0.0
Muniain,19,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Munir,8,Sevilla,0,3,0,1,0,4,0.0,75.0,0.0,25.0,0.0
Munir,9,Sevilla,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Munir,10,Sevilla,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Munir,12,Sevilla,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Munir,13,Sevilla,4,1,4,1,1,11,36.36,9.09,36.36,9.09,9.09
Munir,14,Sevilla,5,1,0,1,1,8,62.5,12.5,0.0,12.5,12.5
Munir,18,Sevilla,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Munir,19,Sevilla,0,0,2,1,0,3,0.0,0.0,66.67,33.33,0.0
Míchel,8,Real Valladolid,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Míchel,14,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nabil Fekir,1,Real Betis,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nabil Fekir,4,Real Betis,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Nabil Fekir,7,Real Betis,1,4,4,1,0,10,10.0,40.0,40.0,10.0,0.0
Nabil Fekir,8,Real Betis,1,3,3,0,0,7,14.29,42.86,42.86,0.0,0.0
Nabil Fekir,9,Real Betis,0,3,1,1,1,6,0.0,50.0,16.67,16.67,16.67
Nabil Fekir,12,Real Betis,4,0,5,0,0,9,44.44,0.0,55.56,0.0,0.0
Nabil Fekir,13,Real Betis,3,1,1,0,1,6,50.0,16.67,16.67,0.0,16.67
Nabil Fekir,14,Real Betis,5,3,3,1,0,12,41.67,25.0,25.0,8.33,0.0
Nabil Fekir,17,Real Betis,2,1,3,0,0,6,33.33,16.67,50.0,0.0,0.0
Nabil Fekir,18,Real Betis,0,1,1,1,0,3,0.0,33.33,33.33,33.33,0.0
Nabil Fekir,19,Real Betis,2,3,1,0,0,6,33.33,50.0,16.67,0.0,0.0
Nacho,9,Real Madrid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nacho,9,Real Valladolid,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Nacho,14,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nacho,19,Real Valladolid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Nacho Monreal,9,Real Sociedad,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Nacho Monreal,13,Real Sociedad,3,1,0,0,0,4,75.0,25.0,0.0,0.0,0.0
Nacho Monreal,14,Real Sociedad,0,3,1,0,0,4,0.0,75.0,25.0,0.0,0.0
Nacho Monreal,19,Real Sociedad,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Nacho Vidal,6,Osasuna,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nacho Vidal,7,Osasuna,3,0,1,0,0,4,75.0,0.0,25.0,0.0,0.0
Nacho Vidal,12,Osasuna,4,0,1,0,0,5,80.0,0.0,20.0,0.0,0.0
Nacho Vidal,13,Osasuna,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Nacho Vidal,17,Osasuna,0,0,0,0,1,1,0.0,0.0,0.0,0.0,100.0
Nemanja Gudelj,8,Sevilla,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Nemanja Gudelj,13,Sevilla,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Nemanja Maksimovic,7,Getafe,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nemanja Maksimovic,8,Getafe,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Nemanja Maksimovic,12,Getafe,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Nemanja Maksimovic,13,Getafe,6,2,5,1,0,14,42.86,14.29,35.71,7.14,0.0
Nemanja Maksimovic,14,Getafe,1,0,0,0,1,2,50.0,0.0,0.0,0.0,50.0
Nemanja Maksimovic,18,Getafe,2,0,1,1,0,4,50.0,0.0,25.0,25.0,0.0
Nicolás Melamed,9,Espanyol,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Nikola Vukcevic,9,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Nolito,8,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Nolito,8,Sevilla,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Nolito,9,Sevilla,1,2,1,0,0,4,25.0,50.0,25.0,0.0,0.0
Nolito,12,Sevilla,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Nolito,13,Celta Vigo,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Nolito,13,Sevilla,2,2,1,1,0,6,33.33,33.33,16.67,16.67,0.0
Nolito,14,Celta Vigo,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nolito,14,Sevilla,3,1,5,1,0,10,30.0,10.0,50.0,10.0,0.0
Nolito,18,Celta Vigo,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Nolito,18,Sevilla,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nolito,19,Sevilla,1,1,0,1,0,3,33.33,33.33,0.0,33.33,0.0
Nyom,7,Getafe,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Nyom,9,Getafe,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nyom,13,Getafe,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nyom,14,Getafe,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Nyom,18,Getafe,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Näis Djouahra,12,Real Sociedad,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Nélson Semedo,7,Barcelona,3,0,0,0,0,3,100.0,0.0,0.0,0.0,0.0
Nélson Semedo,12,Barcelona,0,0,0,1,2,3,0.0,0.0,0.0,33.33,66.67
Nélson Semedo,17,Barcelona,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Néstor Araújo,4,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Néstor Araújo,18,Celta Vigo,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Oghenekaro Etebo,12,Getafe,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Oghenekaro Etebo,13,Getafe,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Oghenekaro Etebo,17,Getafe,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Oghenekaro Etebo,18,Getafe,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Oier,7,Osasuna,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Oier,12,Osasuna,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Oier,13,Osasuna,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Oier,18,Osasuna,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Oihan Sancet,8,Athletic Club,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Oihan Sancet,9,Athletic Club,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Oihan Sancet,13,Athletic Club,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Oihan Sancet,14,Athletic Club,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Oihan Sancet,18,Athletic Club,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Okay Yokuslu,7,Celta Vigo,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Okay Yokuslu,8,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Okay Yokuslu,14,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Oliver Burke,8,Alaves,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Oliver Burke,10,Alaves,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Oliver Burke,12,Alaves,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Oliver Burke,13,Alaves,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Oliver Burke,14,Alaves,0,2,2,0,0,4,0.0,50.0,50.0,0.0,0.0
Oliver Burke,19,Alaves,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Ousmane Dembélé,12,Barcelona,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Ousmane Dembélé,13,Barcelona,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Ousmane Dembélé,14,Barcelona,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Ousmane Dembélé,17,Barcelona,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Pablo Chavarria,13,Mallorca,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Pablo Chavarria,17,Mallorca,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Pablo Chavarria,18,Mallorca,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Pablo De Blasis,7,Eibar,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Pablo De Blasis,8,Eibar,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Pablo De Blasis,9,Eibar,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Pablo De Blasis,12,Eibar,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Pablo De Blasis,13,Eibar,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Pablo De Blasis,14,Eibar,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Pablo De Blasis,18,Eibar,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Pablo Hervías,6,Real Valladolid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Pablo Hervías,7,Real Valladolid,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Pablo Hervías,8,Real Valladolid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Pablo Hervías,17,Real Valladolid,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Pablo Hervías,19,Real Valladolid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Pablo Piatti,12,Espanyol,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Pablo Piatti,14,Espanyol,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Paco Alcácer,8,Villarreal,0,2,1,1,0,4,0.0,50.0,25.0,25.0,0.0
Paco Alcácer,9,Villarreal,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Paco Alcácer,12,Villarreal,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Paco Alcácer,13,Villarreal,4,0,0,2,0,6,66.67,0.0,0.0,33.33,0.0
Paco Alcácer,14,Villarreal,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Paco Alcácer,17,Villarreal,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Paco Alcácer,18,Villarreal,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Papakouly Diop,1,Eibar,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Papakouly Diop,7,Eibar,1,2,0,0,0,3,33.33,66.67,0.0,0.0,0.0
Papakouly Diop,8,Eibar,3,5,2,0,0,10,30.0,50.0,20.0,0.0,0.0
Papakouly Diop,9,Eibar,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Papakouly Diop,13,Eibar,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Pedro Bigas,13,Eibar,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Pedro León,7,Eibar,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Pedro León,8,Eibar,1,3,3,0,0,7,14.29,42.86,42.86,0.0,0.0
Pedro León,9,Eibar,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Pedro León,11,Eibar,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Pedro León,13,Eibar,2,2,3,0,0,7,28.57,28.57,42.86,0.0,0.0
Pedro León,17,Eibar,0,1,2,1,0,4,0.0,25.0,50.0,25.0,0.0
Pedro León,18,Eibar,0,0,0,0,1,1,0.0,0.0,0.0,0.0,100.0
Pedro León,19,Eibar,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Pere Pons,9,Alaves,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Pere Pons,13,Alaves,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Pere Pons,18,Alaves,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Pione Sisto,5,Celta Vigo,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Pione Sisto,7,Celta Vigo,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Pione Sisto,8,Celta Vigo,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Pione Sisto,9,Celta Vigo,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Pione Sisto,12,Celta Vigo,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Pione Sisto,13,Celta Vigo,0,1,0,1,0,2,0.0,50.0,0.0,50.0,0.0
Pione Sisto,14,Celta Vigo,0,0,3,1,0,4,0.0,0.0,75.0,25.0,0.0
Pione Sisto,18,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Pione Sisto,19,Celta Vigo,1,0,3,0,0,4,25.0,0.0,75.0,0.0,0.0
Pipa,13,Espanyol,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Portu,7,Real Sociedad,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Portu,12,Real Sociedad,3,3,5,2,1,14,21.43,21.43,35.71,14.29,7.14
Portu,13,Real Sociedad,3,3,1,3,0,10,30.0,30.0,10.0,30.0,0.0
Portu,14,Real Sociedad,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Portu,17,Real Sociedad,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Portu,18,Real Sociedad,2,0,1,2,0,5,40.0,0.0,20.0,40.0,0.0
Portu,19,Real Sociedad,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Quini,9,Granada,1,2,0,0,0,3,33.33,66.67,0.0,0.0,0.0
Quini,14,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Quini,19,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Quique González,7,Eibar,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Quique González,8,Eibar,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Quique González,13,Eibar,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Quique González,17,Eibar,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Quique González,18,Eibar,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Rafinha,7,Barcelona,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rafinha,7,Celta Vigo,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Rafinha,8,Celta Vigo,3,3,1,1,0,8,37.5,37.5,12.5,12.5,0.0
Rafinha,9,Celta Vigo,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rafinha,12,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Rafinha,13,Barcelona,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Rafinha,13,Celta Vigo,2,2,1,1,0,6,33.33,33.33,16.67,16.67,0.0
Rafinha,14,Barcelona,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Rafinha,14,Celta Vigo,0,2,1,1,0,4,0.0,50.0,25.0,25.0,0.0
Rafinha,18,Celta Vigo,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rafinha,19,Barcelona,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Rafinha,19,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Ramón Azeez,7,Granada,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Ramón Azeez,8,Granada,1,0,0,0,1,2,50.0,0.0,0.0,0.0,50.0
Ramón Azeez,9,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Ramón Azeez,13,Granada,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Ramón Azeez,17,Granada,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Ramón Azeez,18,Granada,0,1,0,2,0,3,0.0,33.33,0.0,66.67,0.0
Raphael Varane,14,Real Madrid,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Raíllo,13,Mallorca,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Raúl García,2,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Raúl García,7,Athletic Club,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Raúl García,8,Athletic Club,3,1,2,0,0,6,50.0,16.67,33.33,0.0,0.0
Raúl García,9,Athletic Club,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Raúl García,11,Athletic Club,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Raúl García,12,Athletic Club,2,0,1,1,0,4,50.0,0.0,25.0,25.0,0.0
Raúl García,13,Athletic Club,7,2,8,1,0,18,38.89,11.11,44.44,5.56,0.0
Raúl García,14,Real Valladolid,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Raúl García,16,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Raúl García,18,Athletic Club,3,0,1,3,1,8,37.5,0.0,12.5,37.5,12.5
Raúl García,19,Athletic Club,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Raúl de Tomás,1,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Raúl de Tomás,2,Espanyol,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Raúl de Tomás,7,Espanyol,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Raúl de Tomás,8,Espanyol,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Raúl de Tomás,9,Espanyol,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Raúl de Tomás,12,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Raúl de Tomás,13,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Raúl de Tomás,14,Espanyol,1,2,1,0,0,4,25.0,50.0,25.0,0.0,0.0
Raúl de Tomás,17,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Raúl de Tomás,18,Espanyol,4,3,0,3,0,10,40.0,30.0,0.0,30.0,0.0
Recio,7,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Recio,8,Leganes,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Recio,9,Leganes,1,2,0,0,0,3,33.33,66.67,0.0,0.0,0.0
Recio,12,Leganes,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Recio,13,Leganes,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Recio,14,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Recio,17,Leganes,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Recio,18,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Renan Lodi,5,Atletico Madrid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Renan Lodi,9,Atletico Madrid,2,2,1,0,0,5,40.0,40.0,20.0,0.0,0.0
Renan Lodi,14,Atletico Madrid,3,1,1,0,1,6,50.0,16.67,16.67,0.0,16.67
Renan Lodi,18,Atletico Madrid,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Renan Lodi,19,Atletico Madrid,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Riqui Puig,8,Barcelona,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Riqui Puig,13,Barcelona,0,0,3,0,0,3,0.0,0.0,100.0,0.0,0.0
Rober Correa,7,Eibar,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Rober Correa,8,Eibar,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rober Correa,12,Eibar,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Robert Ibáñez,12,Osasuna,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Robert Ibáñez,13,Osasuna,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Robert Ibáñez,14,Osasuna,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Robert Ibáñez,18,Osasuna,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Roberto Rosales,7,Leganes,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Roberto Rosales,8,Leganes,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Roberto Rosales,12,Leganes,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Roberto Rosales,14,Leganes,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Roberto Soldado,8,Granada,0,0,0,2,0,2,0.0,0.0,0.0,100.0,0.0
Roberto Soldado,9,Granada,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Roberto Soldado,12,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Roberto Soldado,13,Granada,4,3,2,0,0,9,44.44,33.33,22.22,0.0,0.0
Roberto Soldado,17,Granada,1,0,2,0,0,3,33.33,0.0,66.67,0.0,0.0
Roberto Soldado,18,Granada,1,0,1,2,0,4,25.0,0.0,25.0,50.0,0.0
Roberto Torres,1,Osasuna,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Roberto Torres,2,Osasuna,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Roberto Torres,3,Osasuna,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Roberto Torres,7,Osasuna,3,3,1,0,1,8,37.5,37.5,12.5,0.0,12.5
Roberto Torres,8,Osasuna,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Roberto Torres,9,Osasuna,1,0,2,0,0,3,33.33,0.0,66.67,0.0,0.0
Roberto Torres,12,Osasuna,6,3,3,0,0,12,50.0,25.0,25.0,0.0,0.0
Roberto Torres,13,Osasuna,5,0,2,0,0,7,71.43,0.0,28.57,0.0,0.0
Roberto Torres,14,Osasuna,0,0,3,0,0,3,0.0,0.0,100.0,0.0,0.0
